survey,country,var,var_num,edyears,pct15_19,pct20_29,pct30_39,pct40_49
AO7,Angola,female,female,9,.22386186,.34708545,.23214523,.15205655
AO7,Angola,female,female,10,.12292771,.27476782,.18710554,.12118343
AO7,Angola,female,female,11,.060397755,.22124441,.15848343,.10806956
AO7,Angola,female,female,12,.02769869,.1770241,.14603701,.097111024
AO7,Angola,female,female,13,.0037672322,.07368803,.070902266,.045281757
AO7,Angola,female,female,14,.0019672082,.047217704,.054193314,.038852088
AO7,Angola,female,female,15,,.028987855,.043192681,.031367533
AO7,Angola,female,female,16,,.015280279,.032387175,.023090709
AO7,Angola,female,female,17,,.0081119658,.015218913,.015173632
AO7,Angola,female,female,18,,.0034230945,.005880577,.0041391305
AO7,Angola,female,female,19,,.0015917312,.0024808159,
AO7,Angola,female,female,20,,.0014820334,.0023962192,.001629994
AO7,Angola,female,female,21,,.0013117638,.0016978924,.0007453037
AO7,Angola,female,female,22,,,,
AO7,Angola,female,female,23,,.00093094615,,
AO7,Angola,female,female,24,,.00047847268,.0013209863,
AO7,Angola,male,male,0,1,1,1,1
AO7,Angola,male,male,1,.94202548,.91705751,.8703028,.88827002
AO7,Angola,male,male,2,.93210423,.91107625,.85803694,.87148023
AO7,Angola,male,male,3,.9000293,.89501023,.8322674,.84384894
AO7,Angola,male,male,4,.84304589,.86318141,.78746688,.78251791
AO7,Angola,male,male,5,.7770977,.80965185,.71649539,.70039368
AO7,Angola,male,male,6,.69215691,.75409079,.64862639,.62445694
AO7,Angola,male,male,7,.5481739,.68059403,.58863884,.53297979
AO7,Angola,male,male,8,.40118074,.60499805,.52472728,.46739301
AO7,Angola,male,male,9,.25699461,.51527953,.43303338,.36359593
AO7,Angola,male,male,10,.1512343,.40734687,.36315644,.29809251
AO7,Angola,male,male,11,.078324288,.32115644,.30887663,.25659102
AO7,Angola,male,male,12,.041484918,.26170254,.28339049,.23247549
AO7,Angola,male,male,13,.0075508775,.098153062,.12308166,.10724285
AO7,Angola,male,male,14,.00083515962,.055398583,.091321677,.085907288
AO7,Angola,male,male,15,,.036334746,.074046865,.070856862
AO7,Angola,male,male,16,,.021515351,.059473947,.058577962
AO7,Angola,male,male,17,,.011379393,.035266455,.041366931
AO7,Angola,male,male,18,,.0018061768,.010334291,.024302691
AO7,Angola,male,male,19,,.0015134282,.005390753,.018127708
AO7,Angola,male,male,20,,,.005265885,.014799193
AO7,Angola,male,male,21,,,.0044367923,.0094767595
AO7,Angola,male,male,22,,,,.0093201818
AO7,Angola,male,male,23,,,.0026963556,
AO7,Angola,male,male,24,,.0014259203,.001928738,.0066190222
AO7,Angola,q1,q1,0,1,1,1,1
AO7,Angola,q1,q1,1,.73203456,.61875302,.43773744,.56466085
AO7,Angola,q1,q1,2,.69880193,.57556617,.38693529,.49613938
AO7,Angola,q1,q1,3,.60277098,.50685066,.29479972,.40913394
AO7,Angola,q1,q1,4,.46091869,.41024446,.20590068,.29940185
AO7,Angola,q1,q1,5,.32023871,.30055207,.12327767,.17116471
AO7,Angola,q1,q1,6,.21458891,.22075139,.077980779,.11833166
AO7,Angola,q1,q1,7,.10650729,.14363113,.047684807,.078251019
AO7,Angola,q1,q1,8,.056307983,.096131258,.028514542,.056924786
AO7,Angola,q1,q1,9,.022800189,.061633334,.021189461,.034870304
AO7,Angola,q1,q1,10,.0083670346,.041796613,.013920873,.018152365
AO7,Angola,q1,q1,11,.0024076563,.021871788,.0065943496,.012009148
AO7,Angola,q1,q1,12,.00090376812,.013248032,.0043416694,.010946407
AO7,Angola,q1,q1,13,,,,
AO7,Angola,q1,q1,14,,,,
AO7,Angola,q1,q1,15,,,,
AO7,Angola,q1,q1,16,,,,
AO7,Angola,q1,q1,17,,,,
AO7,Angola,q1,q1,18,,,,
AO7,Angola,q1,q1,19,,,,
AO7,Angola,q1,q1,20,,,,
AO7,Angola,q1,q1,21,,,,
AO7,Angola,q1,q1,22,,,,
AO7,Angola,q1,q1,23,,,,
AO7,Angola,q1,q1,24,,,,
AO7,Angola,q2,q2,0,1,1,1,1
AO7,Angola,q2,q2,1,.84815985,.70219767,.59422588,.65357691
AO7,Angola,q2,q2,2,.82715136,.68169403,.55669653,.6099683
AO7,Angola,q2,q2,3,.75781178,.61886513,.47532496,.52404946
AO7,Angola,q2,q2,4,.66320741,.528175,.39144677,.42254508
AO7,Angola,q2,q2,5,.51136929,.41830304,.27575317,.27999461
AO7,Angola,q2,q2,6,.35126951,.31780967,.19673656,.21365516
AO7,Angola,q2,q2,7,.20764017,.2279081,.13275535,.13817456
AO7,Angola,q2,q2,8,.10498517,.16265382,.096993841,.087648675
AO7,Angola,q2,q2,9,.046713695,.10475527,.061559837,.056954283
AO7,Angola,q2,q2,10,.014704864,.053182758,.040307499,.041699208
AO7,Angola,q2,q2,11,.0044073118,.030351182,.02480098,.028665394
AO7,Angola,q2,q2,12,,.018671699,.021286726,.022135234
AO7,Angola,q2,q2,13,,.0025265489,.0017242474,.0051104138
AO7,Angola,q2,q2,14,,,.00096021645,
AO7,Angola,q2,q2,15,,,.00072971394,
AO7,Angola,q2,q2,16,,,.0004701486,
AO7,Angola,q2,q2,17,,,,
AO7,Angola,q2,q2,18,,,,.0010471239
AO7,Angola,q2,q2,19,,,,
AO7,Angola,q2,q2,20,,,,
AO7,Angola,q2,q2,21,,,,.00041844361
AO7,Angola,q2,q2,22,,,,
AO7,Angola,q2,q2,23,,,,
AO7,Angola,q2,q2,24,,,,
AO7,Angola,q3,q3,0,1,1,1,1
AO7,Angola,q3,q3,1,.9444555,.88206297,.80153203,.82949936
AO7,Angola,q3,q3,2,.93769062,.87260854,.79386908,.82069951
AO7,Angola,q3,q3,3,.92595428,.84614807,.74770176,.78329229
AO7,Angola,q3,q3,4,.86975384,.80237216,.67154837,.69413412
AO7,Angola,q3,q3,5,.78754765,.72542048,.55251163,.55835462
AO7,Angola,q3,q3,6,.66882932,.63860279,.45589828,.46610263
AO7,Angola,q3,q3,7,.46239942,.53529948,.36041752,.35719752
AO7,Angola,q3,q3,8,.28844303,.41008997,.2787925,.28025755
AO7,Angola,q3,q3,9,.12856345,.29514834,.21520108,.21477196
AO7,Angola,q3,q3,10,.053064704,.19999771,.15146415,.13625297
AO7,Angola,q3,q3,11,.021847688,.12332693,.10928205,.092421256
AO7,Angola,q3,q3,12,.011614807,.080889143,.087252691,.076569334
AO7,Angola,q3,q3,13,.0018060276,.017537231,.020016318,.02348974
AO7,Angola,q3,q3,14,,.0063947164,.012828389,.018443793
AO7,Angola,q3,q3,15,,.0047273715,.0094613377,.016165866
AO7,Angola,q3,q3,16,,.002402521,.0083534038,.013594712
AO7,Angola,q3,q3,17,,.0014885917,.0026052666,.0091205426
AO7,Angola,q3,q3,18,,.00027811973,.00087768224,
AO7,Angola,q3,q3,19,,,,
AO7,Angola,q3,q3,20,,,,.0065480866
AO7,Angola,q3,q3,21,,,,
AO7,Angola,q3,q3,22,,,,
AO7,Angola,q3,q3,23,,,,
AO7,Angola,q3,q3,24,,,,.0018589093
AO7,Angola,q4,q4,0,1,1,1,1
AO7,Angola,q4,q4,1,.97393924,.9492836,.9273681,.89849341
AO7,Angola,q4,q4,2,.97069633,.94452965,.91918945,.88525277
AO7,Angola,q4,q4,3,.96275812,.92921877,.90319568,.84745377
AO7,Angola,q4,q4,4,.93703812,.90696108,.85639209,.76527762
AO7,Angola,q4,q4,5,.90277487,.86972332,.77299076,.6595068
AO7,Angola,q4,q4,6,.81749994,.82493711,.68763697,.56407994
AO7,Angola,q4,q4,7,.66368347,.7486195,.59896433,.46392736
AO7,Angola,q4,q4,8,.45970225,.64565361,.5140633,.40424636
AO7,Angola,q4,q4,9,.28374842,.53901726,.38594741,.27899629
AO7,Angola,q4,q4,10,.1557554,.3999331,.29169077,.22282974
AO7,Angola,q4,q4,11,.068120524,.29043189,.22835773,.18370026
AO7,Angola,q4,q4,12,.03324873,.21396466,.20211883,.16243841
AO7,Angola,q4,q4,13,.0030866051,.052841149,.051385086,.046903972
AO7,Angola,q4,q4,14,,.024529822,.01958074,.026600584
AO7,Angola,q4,q4,15,,.012229321,.015829498,.025758114
AO7,Angola,q4,q4,16,,.0070948065,.011815044,.01688353
AO7,Angola,q4,q4,17,,.0061314618,.0065214615,.0070574395
AO7,Angola,q4,q4,18,,.0016722038,.0017156276,.0024913405
AO7,Angola,q4,q4,19,,.00016719229,,
AO7,Angola,q4,q4,20,,,.00031800082,
AO7,Angola,q4,q4,21,,,,
AO7,Angola,q4,q4,22,,,,
AO7,Angola,q4,q4,23,,,,
AO7,Angola,q4,q4,24,,,.00011397019,
AO7,Angola,q5,q5,0,1,1,1,1
AO7,Angola,q5,q5,1,.99112302,.98175937,.9842658,.95725268
AO7,Angola,q5,q5,2,.98959881,.98133659,.98164552,.95091039
AO7,Angola,q5,q5,3,.98629439,.98014617,.97686118,.94162273
AO7,Angola,q5,q5,4,.9799583,.97539586,.95458549,.91535264
AO7,Angola,q5,q5,5,.96431732,.96454012,.93843633,.86620182
AO7,Angola,q5,q5,6,.92066675,.94642371,.90501159,.81478715
AO7,Angola,q5,q5,7,.82784206,.91914785,.87136006,.77716327
AO7,Angola,q5,q5,8,.69467509,.89056128,.82120007,.72443712
AO7,Angola,q5,q5,9,.52078849,.83278728,.74286604,.61577982
AO7,Angola,q5,q5,10,.32499975,.73405534,.66809976,.54448175
AO7,Angola,q5,q5,11,.1797327,.65356147,.61014891,.51049668
AO7,Angola,q5,q5,12,.090882927,.56836516,.58050716,.4723658
AO7,Angola,q5,q5,13,.016954498,.27046555,.32152492,.25956622
AO7,Angola,q5,q5,14,.0053106113,.1738524,.25989604,.22532257
AO7,Angola,q5,q5,15,,.11263176,.20990708,.18034303
AO7,Angola,q5,q5,16,,.06292592,.16365619,.14644192
AO7,Angola,q5,q5,17,,.031028578,.090665251,.10521273
AO7,Angola,q5,q5,18,,.0090455115,.029827133,.051817864
AO7,Angola,q5,q5,19,,.0060204491,.015116004,.03617499
AO7,Angola,q5,q5,20,,.0057746833,.014698713,.02922979
AO7,Angola,q5,q5,21,,.0053932131,.011796247,.019674163
AO7,Angola,q5,q5,22,,,,.018085275
AO7,Angola,q5,q5,23,,.0045400336,.0077789808,
AO7,Angola,q5,q5,24,,.0035263174,.0063799629,.012449099
AO7,Angola,rural,rural,0,1,1,1,1
AO7,Angola,rural,rural,1,.78768253,.67212999,.52941638,.60618693
AO7,Angola,rural,rural,2,.75905132,.64147973,.48831582,.55000806
AO7,Angola,rural,rural,3,.67477727,.5752672,.40344083,.46684793
AO7,Angola,rural,rural,4,.55099005,.48046243,.31893408,.37265426
AO7,Angola,rural,rural,5,.41843325,.37505391,.21901089,.24078372
AO7,Angola,rural,rural,6,.30126527,.28471014,.15320054,.18416384
AO7,Angola,rural,rural,7,.16872191,.20729159,.11159318,.1292962
AO7,Angola,rural,rural,8,.099851534,.15222752,.084591605,.092055045
AO7,Angola,rural,rural,9,.046314996,.10853793,.059677918,.067546152
AO7,Angola,rural,rural,10,.016661901,.069512963,.04099502,.047740519
AO7,Angola,rural,rural,11,.0081360899,.044094402,.029457567,.034884565
AO7,Angola,rural,rural,12,.0019837362,.028901976,.024024932,.030696224
AO7,Angola,rural,rural,13,.00076439849,.0056882063,.0024961554,.010259969
AO7,Angola,rural,rural,14,,.0015089924,.0017311337,
AO7,Angola,rural,rural,15,,.0003771492,.0015807332,.0068876334
AO7,Angola,rural,rural,16,,,.0014866957,.0056709223
AO7,Angola,rural,rural,17,,,,
AO7,Angola,rural,rural,18,,,.0009536217,.0026824062
AO7,Angola,rural,rural,19,,.00017550141,,
AO7,Angola,rural,rural,20,,,,.0014695796
AO7,Angola,rural,rural,21,,,,
AO7,Angola,rural,rural,22,,,,
AO7,Angola,rural,rural,23,,,,
AO7,Angola,rural,rural,24,,,,
AO7,Angola,urban,urban,0,1,1,1,1
AO7,Angola,urban,urban,1,.96432865,.92611986,.8877809,.88307089
AO7,Angola,urban,urban,2,.96021223,.92038226,.87889177,.8704502
AO7,Angola,urban,urban,3,.94992924,.90497071,.85409099,.83820277
AO7,Angola,urban,urban,4,.92117071,.88021576,.80480105,.76676244
AO7,Angola,urban,urban,5,.87093312,.83602548,.73408359,.66999924
AO7,Angola,urban,urban,6,.78450871,.78628045,.66618097,.59233546
AO7,Angola,urban,urban,7,.64423543,.7165274,.59409899,.5142709
AO7,Angola,urban,urban,8,.47778153,.63454223,.52471793,.45518571
AO7,Angola,urban,urban,9,.31608626,.54388428,.43939075,.35737658
AO7,Angola,urban,urban,10,.18381299,.43673101,.36648116,.29436439
AO7,Angola,urban,urban,11,.093028583,.35222098,.31359568,.25959688
AO7,Angola,urban,urban,12,.047086123,.28722957,.28956312,.2350623
AO7,Angola,urban,urban,13,.0074897003,.11553486,.13527055,.11088692
AO7,Angola,urban,urban,14,.001983209,.070330322,.10168529,.091531977
AO7,Angola,urban,urban,15,,.044806127,.081773229,.074328937
AO7,Angola,urban,urban,16,,.025061661,.063743748,.059260733
AO7,Angola,urban,urban,17,,.013246099,.034585886,.041675899
AO7,Angola,urban,urban,18,,.0037309278,.010967627,.020197632
AO7,Angola,urban,urban,19,,.0021064179,.0054749879,.01421996
AO7,Angola,urban,urban,20,,.0020363196,.0053265179,.011697118
AO7,Angola,urban,urban,21,,.0019018033,.0042317021,.0077601764
AO7,Angola,urban,urban,22,,,,.0070643346
AO7,Angola,urban,urban,23,,.0016009497,.002802385,
AO7,Angola,urban,urban,24,,.0012434867,.0023046234,.0050169947
BD6,Bangladesh,all,all,0,1,1,1,1
BD6,Bangladesh,all,all,1,.94763345,.88192421,.71416146,.57198101
BD6,Bangladesh,all,all,2,.9380762,.86948729,.69212097,.5422805
BD6,Bangladesh,all,all,3,.91493475,.83520043,.64480335,.49597579
BD6,Bangladesh,all,all,4,.87953383,.79670894,.59988201,.45796421
BD6,Bangladesh,all,all,5,.81414795,.73127073,.53485119,.40296778
BD6,Bangladesh,all,all,6,.69770926,.59116632,.4201127,.29970586
BD6,Bangladesh,all,all,7,.62237173,.5297336,.37911332,.27850354
BD6,Bangladesh,all,all,8,.51745719,.4627794,.33026394,.25062373
BD6,Bangladesh,all,all,9,.39175391,.37133396,.27166224,.205173
BD6,Bangladesh,all,all,10,.25286835,.25145689,.18548474,.15320547
BD6,Bangladesh,all,all,11,.065090716,.16038197,.10792963,.092338942
BD6,Bangladesh,all,all,12,.057998762,.15719825,.10682167,.091284223
BD6,Bangladesh,all,all,13,.0013015793,.051240746,.064059153,.053481955
BD6,Bangladesh,all,all,14,.0011701301,.049551174,.064021498,.053446464
BD6,Bangladesh,all,all,15,.0007240136,.03515023,.044305488,.035533231
BD6,Bangladesh,all,all,16,.00047478228,.02042572,.029252861,.023920612
BD6,Bangladesh,all,all,17,,.0054761409,.0094460305,.0080003822
BD6,Bangladesh,all,all,18,,.00060923502,.00081975671,.00024098622
BD6,Bangladesh,female,female,0,1,1,1,1
BD6,Bangladesh,female,female,1,.96074796,.88368815,.68257731,.51643354
BD6,Bangladesh,female,female,2,.95267779,.87373972,.65959877,.47484386
BD6,Bangladesh,female,female,3,.93448752,.84396213,.61034423,.41958514
BD6,Bangladesh,female,female,4,.91076106,.80660796,.56386387,.37196767
BD6,Bangladesh,female,female,5,.84516829,.74295604,.49428493,.31155431
BD6,Bangladesh,female,female,6,.72922724,.61212152,.37987807,.20767672
BD6,Bangladesh,female,female,7,.65064305,.54314309,.33591017,.18576808
BD6,Bangladesh,female,female,8,.53562361,.46743789,.2820482,.16292407
BD6,Bangladesh,female,female,9,.3992314,.37115559,.22592989,.12354396
BD6,Bangladesh,female,female,10,.25213733,.2295834,.14700349,.084574476
BD6,Bangladesh,female,female,11,.067627721,.13904485,.072223641,.045535274
BD6,Bangladesh,female,female,12,.057702348,.13675359,.071684472,.044370897
BD6,Bangladesh,female,female,13,.0010811522,.043411918,,.025483934
BD6,Bangladesh,female,female,14,.00097810396,.042135976,.040547978,.025413241
BD6,Bangladesh,female,female,15,.00073875044,.02773976,.027138552,.016102485
BD6,Bangladesh,female,female,16,.00063079508,.016054466,.01776637,.0078062834
BD6,Bangladesh,female,female,17,,.0036582311,.0058406657,.002749094
BD6,Bangladesh,female,female,18,,.00012938306,.000068130023,
BD6,Bangladesh,male,male,0,1,1,1,1
BD6,Bangladesh,male,male,1,.93042868,.87946188,.74907362,.62797982
BD6,Bangladesh,male,male,2,.91892052,.86355144,.72807002,.61026514
BD6,Bangladesh,male,male,3,.88928372,.82297033,.68289334,.5729872
BD6,Bangladesh,male,male,4,.83856726,.78289127,.63969535,.54465955
BD6,Bangladesh,male,male,5,.77345282,.71495956,.57969171,.49512404
BD6,Bangladesh,male,male,6,.65636128,.56191564,.46458665,.39248276
BD6,Bangladesh,male,male,7,.58528292,.51101589,.42686862,.3719925
BD6,Bangladesh,male,male,8,.49362484,.4562768,.38356,.33903599
BD6,Bangladesh,male,male,9,.38194418,.37158298,.3222132,.28746533
BD6,Bangladesh,male,male,10,.25382724,.28198937,.22802059,.22239412
BD6,Bangladesh,male,male,11,.061762281,.19016577,.14739779,.1395229
BD6,Bangladesh,male,male,12,.058387425,.18573633,.1456611,.13857873
BD6,Bangladesh,male,male,13,.001590551,.062168796,.090047546,
BD6,Bangladesh,male,male,14,.0014218434,.059901841,.089968257,.08170744
BD6,Bangladesh,male,male,15,.00070447847,.045494307,.063281156,.055121817
BD6,Bangladesh,male,male,16,.00026991012,.026527453,.04194954,.040165834
BD6,Bangladesh,male,male,17,,.0080137486,.013431165,.013294288
BD6,Bangladesh,male,male,18,,.001279092,.0016504604,.00048388378
BD6,Bangladesh,q1,q1,0,1,1,1,1
BD6,Bangladesh,q1,q1,1,.89653963,.70804298,.41964591,.25282991
BD6,Bangladesh,q1,q1,2,.87542611,.68719906,.38023925,.21656741
BD6,Bangladesh,q1,q1,3,.81772369,.60650361,.31034577,.17268156
BD6,Bangladesh,q1,q1,4,.76178455,.52710634,.25027242,.13914897
BD6,Bangladesh,q1,q1,5,.65044987,.42474186,.1859702,.11017296
BD6,Bangladesh,q1,q1,6,.45749933,.24870855,.1074,.057716172
BD6,Bangladesh,q1,q1,7,.37640777,.19905935,.081083253,.047873311
BD6,Bangladesh,q1,q1,8,.25462469,.14770794,.055444501,.035691507
BD6,Bangladesh,q1,q1,9,.16558139,.094943605,.03720117,.024775639
BD6,Bangladesh,q1,q1,10,.092227027,.050287925,.017206155,.011539428
BD6,Bangladesh,q1,q1,11,.015892353,.027595455,,
BD6,Bangladesh,q1,q1,12,.014169322,.026657311,.0074818307,.0040893592
BD6,Bangladesh,q1,q1,13,,.0074967863,,
BD6,Bangladesh,q1,q1,14,,.0070141759,.0046194629,
BD6,Bangladesh,q1,q1,15,.00077932834,.002905922,.0026378098,.0019275965
BD6,Bangladesh,q1,q1,16,,.00086248427,.00038796561,
BD6,Bangladesh,q1,q1,17,,,,
BD6,Bangladesh,q1,q1,18,,,,
BD6,Bangladesh,q2,q2,0,1,1,1,1
BD6,Bangladesh,q2,q2,1,.92439759,.86255097,.60268742,.43024853
BD6,Bangladesh,q2,q2,2,.91998291,.84421813,.57341206,.3982442
BD6,Bangladesh,q2,q2,3,.89786118,.80393529,.50464278,.3448689
BD6,Bangladesh,q2,q2,4,.8485316,.74579865,.44132742,.29507244
BD6,Bangladesh,q2,q2,5,.75878441,.65609938,.35841334,.22635436
BD6,Bangladesh,q2,q2,6,.61767334,.46588984,.21610601,.11218084
BD6,Bangladesh,q2,q2,7,.53876007,.38380823,.17779326,.092409752
BD6,Bangladesh,q2,q2,8,.43624377,.30704233,.14587028,.077810116
BD6,Bangladesh,q2,q2,9,.3036319,.21838127,.10877316,.056494627
BD6,Bangladesh,q2,q2,10,.18829662,.1177295,.048031751,.035420317
BD6,Bangladesh,q2,q2,11,.034438506,.060212389,.02171061,
BD6,Bangladesh,q2,q2,12,.03244742,.058747943,.020265151,.013911852
BD6,Bangladesh,q2,q2,13,.00062031904,,,
BD6,Bangladesh,q2,q2,14,,.011627635,.0099791577,.0070614438
BD6,Bangladesh,q2,q2,15,.00026131148,.006918381,.0076662996,.0044771587
BD6,Bangladesh,q2,q2,16,,.0032303394,.0047103595,.0014489694
BD6,Bangladesh,q2,q2,17,,.00018147541,.0010287393,
BD6,Bangladesh,q2,q2,18,,,,
BD6,Bangladesh,q3,q3,0,1,1,1,1
BD6,Bangladesh,q3,q3,1,.96549523,.90699941,.75135475,.57975489
BD6,Bangladesh,q3,q3,2,.95769113,.89429408,.73403287,.53817326
BD6,Bangladesh,q3,q3,3,.94332319,.86842602,.68696529,.48448092
BD6,Bangladesh,q3,q3,4,.91442782,.8349607,.63789916,.42938066
BD6,Bangladesh,q3,q3,5,.86418003,.76314527,.5566653,.35487518
BD6,Bangladesh,q3,q3,6,.77320307,.60767317,.407096,.23358449
BD6,Bangladesh,q3,q3,7,.68389529,.53017324,.35339487,.21272676
BD6,Bangladesh,q3,q3,8,.5557583,.44656584,.29166985,.17970909
BD6,Bangladesh,q3,q3,9,.41567874,.34788126,.21403129,.13630018
BD6,Bangladesh,q3,q3,10,.25462908,.19977649,.10911566,.087646857
BD6,Bangladesh,q3,q3,11,.059263837,.10731679,.042439952,.037801486
BD6,Bangladesh,q3,q3,12,.050093416,.10224327,.041751478,.03719537
BD6,Bangladesh,q3,q3,13,,.025239423,,
BD6,Bangladesh,q3,q3,14,,.023580128,.016172869,.016370466
BD6,Bangladesh,q3,q3,15,.0018193584,.011487684,.0085637383,.0078650136
BD6,Bangladesh,q3,q3,16,.001533191,.0032514313,.0050390111,.0060358513
BD6,Bangladesh,q3,q3,17,,.0004965234,.0026563134,.001325722
BD6,Bangladesh,q3,q3,18,,,.00078631134,
BD6,Bangladesh,q4,q4,0,1,1,1,1
BD6,Bangladesh,q4,q4,1,.96660244,.92976701,.82018161,.67144108
BD6,Bangladesh,q4,q4,2,.95427597,.92040771,.79787141,.64180005
BD6,Bangladesh,q4,q4,3,.94072789,.89751089,.75860608,.57647318
BD6,Bangladesh,q4,q4,4,.91150409,.8788538,.72220039,.53809321
BD6,Bangladesh,q4,q4,5,.86594272,.82933694,.65554267,.48333082
BD6,Bangladesh,q4,q4,6,.77482778,.70454091,.53044516,.34730822
BD6,Bangladesh,q4,q4,7,.69766331,.64272505,.47890911,.3130376
BD6,Bangladesh,q4,q4,8,.60665303,.57141328,.41034082,.27677521
BD6,Bangladesh,q4,q4,9,.47865811,.44815522,.3365083,.2085641
BD6,Bangladesh,q4,q4,10,.30945179,.29291117,.21206219,.13251872
BD6,Bangladesh,q4,q4,11,.070480563,.18350382,.094304897,.072115913
BD6,Bangladesh,q4,q4,12,.062648043,.18176551,.093361452,.071487397
BD6,Bangladesh,q4,q4,13,,.042431239,,
BD6,Bangladesh,q4,q4,14,,.041210696,.050888915,.038458209
BD6,Bangladesh,q4,q4,15,,.030539544,.034661341,.02218651
BD6,Bangladesh,q4,q4,16,,.016661098,.018972954,.012346696
BD6,Bangladesh,q4,q4,17,,.0055732965,.0046283724,.0023589847
BD6,Bangladesh,q4,q4,18,,.0021081283,.0002151973,
BD6,Bangladesh,q5,q5,0,1,1,1,1
BD6,Bangladesh,q5,q5,1,.97664171,.95905274,.92371768,.85121381
BD6,Bangladesh,q5,q5,2,.97304451,.95486641,.91831928,.83887315
BD6,Bangladesh,q5,q5,3,.95932025,.9416638,.89997905,.81950301
BD6,Bangladesh,q5,q5,4,.94264024,.92596626,.87860608,.80321974
BD6,Bangladesh,q5,q5,5,.90493345,.89762151,.84265262,.75632346
BD6,Bangladesh,q5,q5,6,.82620358,.82292825,.75902903,.66643822
BD6,Bangladesh,q5,q5,7,.77686208,.78350818,.72362739,.64605409
BD6,Bangladesh,q5,q5,8,.69454896,.73134357,.66989642,.60615063
BD6,Bangladesh,q5,q5,9,.56185079,.64565217,.5895769,.53075749
BD6,Bangladesh,q5,q5,10,.39793274,.51268119,.47748151,.43979409
BD6,Bangladesh,q5,q5,11,.14069916,.3627072,.32849705,.29338312
BD6,Bangladesh,q5,q5,12,.12666367,.35671946,.32626179,.28984231
BD6,Bangladesh,q5,q5,13,.0033169936,.14624467,.20923446,.17875935
BD6,Bangladesh,q5,q5,14,.003019098,.14182921,.20906974,.17860435
BD6,Bangladesh,q5,q5,15,,.10646474,.14718658,.12394835
BD6,Bangladesh,q5,q5,16,.0007463966,.067094274,.10259144,.087384045
BD6,Bangladesh,q5,q5,17,,.017972413,.03412601,.031765062
BD6,Bangladesh,q5,q5,18,,.00063892902,.0027422551,.0010523744
BD6,Bangladesh,rural,rural,0,1,1,1,1
BD6,Bangladesh,rural,rural,1,.94440651,.86998224,.67486739,.51960045
BD6,Bangladesh,rural,rural,2,.93473721,.85695308,.6498338,.48707354
BD6,Bangladesh,rural,rural,3,.91025794,.81813562,.59714562,.4358823
BD6,Bangladesh,rural,rural,4,.87654954,.77479982,.54770535,.3916651
BD6,Bangladesh,rural,rural,5,.81021684,.70476109,.47862861,.33226055
BD6,Bangladesh,rural,rural,6,.69367695,.55881846,.35777026,.22677344
BD6,Bangladesh,rural,rural,7,.61835307,.49544969,.31567168,.20556998
BD6,Bangladesh,rural,rural,8,.50771713,.42686164,.26918158,.18046209
BD6,Bangladesh,rural,rural,9,.37966812,.33288449,.21584359,.14210144
BD6,Bangladesh,rural,rural,10,.2415746,.20739886,.12945189,.097213693
BD6,Bangladesh,rural,rural,11,.05532223,.12432904,.061819557,.050486613
BD6,Bangladesh,rural,rural,12,.048255142,.12160127,.060843486,.049384207
BD6,Bangladesh,rural,rural,13,.00091074756,.031249596,,
BD6,Bangladesh,rural,rural,14,,.029707681,.033070572,.025725046
BD6,Bangladesh,rural,rural,15,.0007281829,.019692091,.023189863,.015884304
BD6,Bangladesh,rural,rural,16,.00045579654,.010450783,.013681534,.0096417833
BD6,Bangladesh,rural,rural,17,,.0023973135,.0051245778,.0024776845
