survey,country,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5,pct30_39,pct30_39_male,pct30_39_female,pct30_39_urban,pct30_39_rural,pct30_39_q1,pct30_39_q2,pct30_39_q3,pct30_39_q4,pct30_39_q5,pct40_49,pct40_49_male,pct40_49_female,pct40_49_urban,pct40_49_rural,pct40_49_q1,pct40_49_q2,pct40_49_q3,pct40_49_q4,pct40_49_q5
TJ6,Tajikistan,14,.0039294995,.0031130095,.0047320942,.00689315,.0029732827,.0028135618,.00051358208,,.006299844,.0094220918,.17297854,.24387923,.10776898,.2953465,.13555536,.087828115,.096397817,.12460479,.18199819,.38315162,.16532552,.24343909,.090841971,.29248613,.12088148,.0569361,.098591484,.12759709,.16436905,.35436085,.15935373,.22891314,.092506059,.27786878,.11093839,.073191009,.073550396,.095548771,.12994504,.37036788
TJ6,Tajikistan,15,.000742523,.00070005038,.00078411528,.0028272187,,,,,.0019676569,.0013995873,.12199944,.18362716,.065318502,.22362491,.090919808,.047811165,.067000911,.087158985,.12935351,.28387153,.13600598,.20867607,.066712946,.2642864,.091170542,.036290355,.072039299,.10091888,.13032728,.31689721,.13951564,.20492381,.076657377,.24534415,.096282966,.06128541,.058419436,.080319747,.10856877,.33803818
TJ6,Tajikistan,16,.00027450052,.00010646386,,,.000069880392,,.00026455004,,,,.084867127,.1310032,.042434305,.14763944,.065669723,.036106985,.046723392,.061784618,.086356275,.19753554,.08453878,.136108,.035366047,.17591563,.052601594,.015389829,.04632128,.062531829,.074478291,.20836882,.027791539,.038572807,.017430674,.048366804,.019386379,.011430086,.0058288667,.012611902,.022753809,.074029341
TJ6,Tajikistan,17,,,,,,,,,,,.0052071977,.005903108,.0045670313,.010386744,.0036230492,.0009786872,.0002367001,.0030689698,.0088151889,.013093031,.007303291,.0098159108,.0049074497,.017029617,.0039039438,,.0024609803,.0053156214,.0050605866,.021863759,.0085501987,.011071192,.0061275973,.020097481,.0038331358,,,,.0035870508,.031785343
TJ6,Tajikistan,18,,,,,,,,,,,.0018825656,.0024599531,.0013514078,.0024262799,.0017161659,.00015978054,,,.0041799517,.0030311351,.0035101853,.0049304827,.0021559054,.0081001054,.0019060744,,,.0017519166,.0036636291,.010889295,.0055341329,.0082267625,.0029465863,.013877193,.0021260539,,.00028350853,,.001015519,.021265419
TJ6,Tajikistan,19,.00022164888,,.00043954531,.00090853416,,,,,.0011029451,,.0010316367,.0010626354,.0010030089,.00085330528,.001086056,,,.0018469946,.0020352369,.0010661087,.0015156994,.0020624085,.00099441165,.0039859256,.00065244711,,.00023221901,,.0011401742,.0052014086,.0024298492,.0036791516,.0012293649,.0069328733,,,,,,.0092860283
TJ6,Tajikistan,20,,,,,,,,,,,,,,,,,,,,,.00032529881,.00037904832,.00027406224,.0012561153,,,,.00053055462,.00091101089,.00016851431,.0017270317,.0024669897,.001016036,.0045096488,.00059049501,,,.0012100886,,.0063327849
TJ6,Tajikistan,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00061937916,.00088396517,.00036522423,.0021358479,,,,,,.0026026985
TJ6,Tajikistan,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0002990776,.00061037188,,.0010314893,,,,,,.0012567895
TL5,Timor-Leste,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TL5,Timor-Leste,1,.8845523,.88969326,.87905079,.94112056,.86543483,.78910798,.85080314,.85896724,.93972826,.96063739,.81470615,.83006287,.80049533,.92061377,.76829487,.67778182,.71863621,.77533835,.85695398,.95743352,.71751261,.78010458,.65582067,.85073006,.66861689,.51033872,.5989632,.67345232,.80823898,.92006242,.52707535,.6546101,.38652298,.7164914,.46818444,.3317692,.38741142,.46264252,.57366109,.84306496
TL5,Timor-Leste,2,.87677056,.87990278,.87341869,.936481,.85659117,.77277768,.84293729,.85502762,.93330747,.95507556,.80804592,.8241213,.79317021,.91106945,.76289868,.66903168,.7114616,.76891673,.85029,.95215183,.7085402,.76928258,.64867121,.8425138,.65936697,.50280023,.58725929,.6614688,.80048388,.91333073,.51190329,.63845909,.37242976,.70159626,.45292631,.31606123,.36311737,.45188567,.55412591,.83593309
TL5,Timor-Leste,3,.85911244,.86124778,.85682744,.92592204,.8365339,.74410349,.81302631,.83565396,.92155927,.95249009,.78889579,.80262411,.77619189,.89479768,.74248707,.64263386,.67575008,.74999624,.83491045,.94568866,.68199748,.7371217,.62766588,.82422239,.62979573,.46925688,.55519152,.62523329,.77862239,.89933968,.46304595,.58206284,.33188081,.66456622,.40039173,.2602517,.29845375,.40620905,.50610542,.80321783
TL5,Timor-Leste,4,.82828361,.82595831,.83077204,.9107151,.80042559,.69632506,.76486009,.80346888,.89645904,.94568157,.76056468,.77032948,.75152862,.87727845,.70941794,.58333838,.63688165,.72642213,.80625337,.93916726,.65056598,.70370692,.59818918,.80140066,.59520417,.43036127,.52700859,.58796835,.74338406,.87778074,.4163183,.53423369,.28636706,.61821097,.35354826,.22048105,.25837049,.34721506,.44838241,.765113
TL5,Timor-Leste,5,.78521931,.77449894,.79669178,.88759601,.75062078,.62163657,.70942259,.75632387,.85992354,.93621904,.72369719,.73444504,.71375132,.8555668,.66590875,.51842117,.58460736,.68685633,.77366006,.92797935,.61522347,.66891563,.56230336,.78149742,.55419487,.39241952,.4820953,.54431403,.70058537,.86298966,.37195653,.47994915,.25294095,.57153976,.30990455,.18797949,.22235449,.30459988,.39663658,.70763946
TL5,Timor-Leste,6,.71111131,.69473493,.72863632,.84235311,.66675758,.51689565,.60872447,.68290609,.7863642,.90821493,.68027908,.68992406,.67135388,.82819551,.61545861,.45328811,.53612328,.63492966,.73551166,.90289319,.5661003,.62306195,.50995761,.74206215,.50151581,.33544353,.42644131,.49403465,.63766402,.83562326,.34324372,.44434229,.2318258,.55263287,.27814296,.15618272,.19110076,.26795796,.36983281,.68934107
TL5,Timor-Leste,7,.61046529,.59719819,.62466294,.78799003,.55047005,.4019551,.49118692,.54544336,.69611323,.85701203,.59651929,.61404663,.58029985,.77358192,.5189262,.33931914,.43393227,.53647023,.65379179,.86034507,.44200507,.50579697,.37913039,.65734404,.36296773,.1857902,.28393611,.33499461,.51009679,.77108949,.27194673,.36699584,.16719575,.47765097,.20799163,.088378385,.12497623,.19295633,.29873157,.61359
TL5,Timor-Leste,8,.48546258,.46454456,.50784779,.68435949,.41824454,.29111472,.34544143,.41460195,.55289525,.76080602,.57391995,.59068197,.55840874,.75862241,.49297884,.3157019,.39928696,.51019424,.63313586,.84848642,.4270705,.48976746,.365275,.64919406,.34554294,.17275842,.26760364,.32039988,.48588267,.76254451,.26132506,.35268268,.16064234,.46313927,.1985794,.081161633,.12068188,.17844237,.28558064,.60020661
TL5,Timor-Leste,9,.3146362,.29158929,.33929959,.50145024,.25150162,.15091676,.1982359,.23438826,.36141622,.57387787,.52189612,.54203504,.5032599,.72333711,.43361977,.26048648,.33704045,.44764432,.5774498,.81800187,.38914165,.45351523,.32569364,.61930639,.30466264,.14313881,.22450538,.28790998,.4388833,.72550046,.24517591,.33419946,.14706555,.44323578,.18359753,.072597601,.10642121,.161028,.26870048,.5771597
TL5,Timor-Leste,12,.28176576,.25886989,.30626756,.45840171,.22207093,.13144118,.17201619,.20499358,.32480225,.52494711,.4523744,.48993012,.41762096,.66359043,.35981441,.20734929,.26344061,.367421,.50225979,.75631011,.29862335,.37480935,.2235328,.53275341,.21268897,,.13898191,,.31600738,.64188004,.18917744,.26625606,.10423122,.3744359,.13157912,,.069723107,.10310483,.19843474,.49694565
TL5,Timor-Leste,13,.20113656,.18504408,.2183578,.3464486,.15202779,.084317848,.12363642,.12739779,.23007794,.40089479,.43399906,.46573398,.40463209,.63732761,.34489551,.19494818,.25056595,.3499257,.48697177,.72685957,.29730982,.37270594,.22299778,.52880853,.2123412,.071775004,.13857679,.19695489,.31224984,.63983488,.18828551,.26567712,.10299442,.37359935,.13067,.040546462,.069183499,.10110358,.19688955,.49649423
TL5,Timor-Leste,14,.10974845,.099061497,.12118504,.20208119,.078544259,.042031303,.068730697,.058658153,.12211213,.23422155,.38103259,.41072616,.35355464,.56443447,.30066141,.15939216,.20749429,.3099882,.42038622,.65843821,.29127175,.36571899,.21789497,.51988417,.20736255,.070443094,.13495767,.18945006,.30737665,.62872386,.18560843,.26309043,.10021772,.37099707,.12796965,.038781229,.068380803,.09927842,.19266535,.49200168
TL5,Timor-Leste,15,.033251081,.031961549,.034631092,.065092042,.022490328,.014720946,.016786288,.011658448,.036490593,.078806035,.2901293,.31209165,.26980573,.44977084,.22017054,.10117421,.14357567,.22985028,.3154223,.53302205,.27120078,.34231555,.20110852,.49515671,.18900064,.057610564,.1272794,.17109506,.28174907,.59698159,.17352621,.24591023,.093753859,.35474828,.11718286,.033679213,.060362004,.088936716,.17710862,.47150487
TL5,Timor-Leste,16,,,,,,,,,,,.018303219,.022304419,.0146006,.040671345,.0085010407,.0059171095,.0027082539,.0067292135,.012127261,.052268762,.042947594,.063934132,.022262815,.12938613,.011221458,.00084839063,.0024548562,.0076635759,.024833495,.14238814,.020871088,.025443139,.015832396,.069655709,.0057035796,,.0017682011,,.0042645098,.08776813
TL5,Timor-Leste,17,,,,,,,,,,,.0032008253,.0046480345,.0018616287,.0070535638,.0015125439,.00066318404,.0016806284,.0028771607,,.008772443,.0068985517,.0095102694,.0043243999,.017078036,.0031623146,,.0012275624,.0037039197,.0052522309,.019655399,.0032713001,.004755646,.0016354797,.0089074532,.0015189922,,,.0021837354,.0010240226,.012027139
TL5,Timor-Leste,18,,,,,,,,,,,.0013483388,.0017136672,.0010102977,.0034856626,.00041179438,,.00065607764,.00081765797,,.0040815435,.0036580467,.0047436226,.0025880933,.009296298,.0015886106,,,.0015075315,.0036862318,.010562567,.0017496134,.0022274517,.0012230373,.0054976917,,,,,,.0071012178
TL5,Timor-Leste,20,,,,,,,,,,,.00052398891,.00054991513,.00050002534,.0017198754,,,,,.00026045242,.0018913319,.0012546324,.0020262559,.00049411744,.0019378281,.0010038854,,,,.0032155537,.002526145,.00077081221,.0009805474,.00053970487,.0013706875,.00058432296,,,.00096163782,,.0026473671
UG6,Uganda,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
UG6,Uganda,1,.9658801,.9683286,.96344322,.98563147,.96215487,.88861889,.967637,.98707682,.98053563,.98738474,.92765331,.95173776,.9084782,.97893918,.91114515,.79642004,.92814344,.95422977,.94336289,.97719872,.85218632,.91200083,.79470885,.95024395,.82783192,.67432463,.80327475,.86628354,.89834493,.96887374,.78232414,.87839091,.6881299,.93767321,.75793725,.57407057,.73389,.77929467,.84250587,.94279474
UG6,Uganda,2,.95564401,.95677662,.95451677,.97870642,.9512943,.87255126,.95461279,.97044635,.97615784,.9833644,.91016906,.93716794,.88867354,.97243559,.89012635,.76897311,.90616107,.92757595,.9282909,.97275567,.8235383,.8945356,.75531507,.94372386,.79368806,.62660515,.75338811,.83840686,.87660432,.96236759,.74925125,.8578729,.64274698,.92870152,.72108102,.52709913,.69650871,.73932713,.80715555,.93405783
UG6,Uganda,3,.92965209,.92183524,.93743157,.96003175,.92392224,.83204818,.91522735,.9416967,.96423125,.96718681,.87835914,.91316485,.85064822,.96735317,.84971327,.70347452,.85749656,.89210212,.91346782,.96393549,.75648558,.84884959,.66773033,.9152565,.71705198,.52449328,.66445452,.75916576,.81629461,.93891305,.68736553,.80994862,.56717187,.90187383,.65369189,.43829656,.63494235,.64904219,.74476677,.92103493
UG6,Uganda,4,.86332142,.84722978,.87933624,.92974466,.85079354,.73293799,.82485878,.86953968,.92261726,.92472416,.82955068,.86883241,.79827607,.95126921,.7903713,.62086517,.7925716,.82514238,.87305689,.95176512,.67027438,.77516687,.56948012,.88136607,.61784595,.41425693,.56811327,.64679337,.72475046,.89966959,.61498678,.74309033,.4893803,.86388439,.57591468,.36511585,.53047043,.58205277,.66971874,.87664014
UG6,Uganda,5,.72302049,.69003659,.75584716,.86987305,.69532335,.52924144,.65095234,.68730366,.79795551,.87983662,.75844896,.81927848,.71001881,.92274028,.70556605,.49300662,.69047105,.74964964,.81456512,.92949009,.58402145,.69604319,.4763765,.82958812,.52303058,.32187679,.46964061,.53478032,.62263596,.85647005,.54221386,.66927159,.41763279,.80789983,.50050628,.29538259,.43726367,.5064624,.61071599,.80834895
UG6,Uganda,6,.53511196,.49135336,.57866186,.77286893,.49026972,.28026134,.43937668,.45372343,.62673408,.77954394,.66876036,.73070037,.6194461,.88115203,.60039467,.37189701,.55156398,.63556319,.74041718,.8969599,.50303936,.6091677,.4010576,.78226995,.43368739,.23397446,.36645132,.44079056,.54305512,.80346406,.46945596,.58758175,.35363272,.76989251,.42229322,.21588956,.35096896,.42685345,.51366222,.78515446
UG6,Uganda,7,.36034632,.32252991,.39798236,.63588226,.30837882,.13433774,.23517905,.27433664,.43560788,.6290822,.53965867,.60302776,.48920664,.80431366,.45447019,.22189249,.39315003,.47601533,.59240353,.82969201,.40804985,.51380712,.30642468,.71252817,.33242714,.15805647,.24949507,.32232714,.43444556,.73628783,.36126861,.47543696,.24932577,.67867494,.31144196,.12768058,.21280202,.31098416,.38613582,.71470708
UG6,Uganda,8,.23605329,.21382926,.25817117,.48508096,.18908535,.065357573,.12228688,.14946985,.28774893,.47939897,.39285174,.44899136,.3481555,.70208031,.29331568,.096169442,.20840892,.29365644,.43692976,.72342068,.28114545,.36729172,.19836509,.59029382,.20436288,.08194381,.1217652,.16544992,.26955396,.62330639,.22023325,.31539181,.12692969,.57237667,.16495354,.039994914,.085073575,.13337412,.23320612,.56218517
UG6,Uganda,9,.15772566,.1438234,.17156146,.3826324,.11530704,.029019844,.072213188,.074439235,.18793529,.36583149,.34955254,.41064978,.30090925,.64476752,.25452724,.084693402,.1740271,.24158385,.3800849,.66923714,.24696858,.32412905,.17282298,.55043888,.1715963,.071346037,.091782816,.12742351,.22468676,.58007604,.19728285,.28880998,.10753995,.52989036,.14506993,.032980271,.070014663,.11371944,.20255689,.52352518
UG6,Uganda,10,.095656931,.085150823,.10611273,.25950578,.064754091,.017756868,.029699568,.038448472,.098873049,.25493777,.28928652,.35435778,.23747928,.57159299,.19841626,.062838607,.14236933,.1794581,.2859149,.58879071,.19965903,.26835942,.13364299,.48917603,.12775232,.050713513,.070559807,.09201283,.1554839,.50424111,.16383471,.24665782,.082626157,.46764085,.11614303,.021332633,.051255666,.087937027,.16135389,.45924878
UG6,Uganda,11,.052507952,.04460812,.060369898,.17898725,.028653175,.0060134409,.010668231,.015722189,.047693368,.1588811,.24193747,.29830152,.19706258,.50391066,.15761219,.044594742,.11184779,.14176077,.2164579,.52041513,.16947627,.22668673,.11450125,.42922521,.10496301,.036557768,.05486067,.069054589,.12606984,.44704375,.1427691,.21766397,.069334231,.40380651,.10179128,.01610449,.045308612,.073126681,.14097239,.40452519
UG6,Uganda,12,.023701536,.020587618,.026800362,.087002993,.011762383,,,.0017307861,.017462062,.081728101,.14226909,.17554045,.11577966,.35527301,.073706262,.016569605,.042501632,.058183599,.10672075,.35501567,.10826687,.14056729,.07722865,.31312972,.057385571,.016380981,,.019288911,.060564786,.3300612,.086865246,.13562647,.039054647,.27046093,.058044303,,,,.062155794,.27100235
UG6,Uganda,13,.017040411,.015915584,.018159624,.052890006,.010278806,.00064347574,.0053011701,.0015729547,.014861011,.05472333,.13131295,.15686123,.11097232,.33343905,.066251516,.016372224,.041030198,.052165985,.084874429,.33484802,.10459421,.13462843,.075733647,.30220854,.055513222,.013160109,.025332602,.017788861,.056790121,.3221522,.085034549,.13202846,.038956806,.2611236,.057392005,,.025279436,.049502004,.059269167,.26537076
UG6,Uganda,14,.0048505142,.0053313198,.0043717404,.0077053648,.0043118666,,,.00043540515,.0068572797,.011498923,.087054893,.099257074,.07733988,.22485119,.042700235,.014521568,.024831237,.023843423,.047748312,.23317546,.082985878,.10103053,.06564644,.23154044,.046089776,.011940749,.017231101,.015388236,.048273288,.25304413,.069219388,.10564193,.033506963,.21525274,.04629501,,,.034852803,.040276174,.22762777
UG6,Uganda,15,.0023353677,.0031978965,.0014766892,.0051067718,.0018124583,,.0033334952,,.0027118316,.0048821191,.071311809,.082894318,.062090155,.18013859,.036281995,.011844208,.018048387,.02032108,.042788938,.18991509,.078489609,.096022896,.061641548,.21923004,.04353429,.011254947,.01524637,.015202075,.043728072,.24106628,.067533642,.10336565,.03240025,.21481264,.044413723,.0064153047,.021250436,.02918694,.038566068,.22663181
UG6,Uganda,16,.0011262799,.0022576966,,.0012025222,.0011116902,,.0017885393,,.0026212328,.00085411145,.029973993,.033944733,.026812527,.090223894,.010580338,.0023499567,.0030518877,.0039852248,.0068435445,.09379866,.04118412,.050333932,.032392006,.13126256,.018811643,.0027467366,.0038763201,.0043927068,.015290067,.13991606,.033746507,.054443747,.013452875,.1175534,.020590488,.0032010549,.011746889,.0083177239,.013983553,.1234229
UG6,Uganda,17,,,,,,,,,,,.0025053122,.0024119627,.0025795111,.0087809628,.00048514295,.00036429852,,,.000087498345,.008407509,.0068303072,.0092403712,.0045146183,.025515841,.0021895713,,,.0017743293,,.024223873,.0073025282,.011411774,.0032735576,.036845569,.0026648899,,,,,.034407709
UG6,Uganda,18,,,,,,,,,,,.0009575974,.00080189656,.0010814377,.0034334327,.00016053036,,,,,.0033134881,.0044569774,.0054687238,.0034849739,.017390771,.0012447926,,,,.0012122557,.016313249,.0040125307,.0051029241,.0029435693,.02572255,.00060452655,,,,,.018906105
ZM6,Zambia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ZM6,Zambia,1,.97128719,.96923798,.9732765,.9861896,.95940429,.92633778,.95996827,.97095656,.98727274,.99082339,.94041842,.96273923,.92232633,.97802061,.90426445,.84599525,.91274357,.94161218,.97477978,.98958552,.91138798,.93554342,.88930857,.96779996,.86299223,.79723442,.86221045,.90522909,.95660919,.99159539,.89462841,.93857026,.84670097,.95349717,.85335654,.76055729,.85413086,.90147614,.94332808,1
ZM6,Zambia,2,.96284288,.96152002,.964127,.98363721,.94626182,.90415412,.95246065,.95629019,.98427224,.98996127,.92978048,.95433033,.90988177,.97471821,.88657355,.81686145,.89685613,.932455,.97072852,.98777264,.89573509,.92440259,.86953133,.96452528,.83672011,.76139253,.83279711,.88946491,.95175153,.99073052,.88182676,.93046266,.8287794,.94819504,.83529693,.73353142,.8350032,.88878703,.93435353,.98319197
ZM6,Zambia,3,.94682872,.94538373,.94823152,.97771204,.92220294,.85854924,.92348534,.94328451,.97944164,.98732042,.90781629,.94203979,.88007671,.96775198,.85018903,.75860316,.86252552,.91442448,.95886749,.98614854,.85737783,.89577121,.82228416,.94840276,.7792877,.68331039,.77361345,.84951442,.92566681,.98584723,.85440356,.90972757,.7940616,.93936074,.79484153,.68148661,.78594327,.86128181,.92162633,.97946554
ZM6,Zambia,4,.92162359,.91645324,.92664254,.97322804,.88047498,.79133177,.88047969,.91160536,.97371113,.98654765,.88021177,.92092162,.84721482,.95917356,.80429131,.70304662,.80611849,.88695431,.94683611,.98194581,.81685382,.86643583,.77153313,.93383485,.71649599,.59476262,.71268767,.80278188,.90454578,.98116422,.81650323,.87963569,.74764448,.92307144,.74178994,.61377472,.72725731,.82266182,.89214289,.97497213
ZM6,Zambia,5,.87506109,.86521816,.88461596,.95557684,.81085896,.69984037,.79392523,.85392565,.95509177,.97780067,.83820957,.89235264,.7943244,.93902528,.74127692,.61390811,.74286765,.83808577,.91844815,.97712487,.75441492,.82313406,.69160187,.90404063,.62605125,.48601729,.6151861,.71639198,.86638272,.97317165,.75147784,.83012569,.66569644,.90067625,.64687723,.50453144,.61326921,.7509256,.85701334,.96326447
