survey,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_30,pct20_30_male,pct20_30_female,pct20_30_urban,pct20_30_rural,pct20_30_q1,pct20_30_q2,pct20_30_q3,pct20_30_q4,pct20_30_q5,pct40_50,pct40_50_male,pct40_50_female,pct40_50_urban,pct40_50_rural,pct40_50_q1,pct40_50_q2,pct40_50_q3,pct40_50_q4,pct40_50_q5
ET7,8,.27763987,.26629853,.28779325,.61624575,.18526967,.10191087,.13342622,.18028119,.25640303,.55031478,.30947509,.38082874,.25153273,.69573826,.1955906,.073389865,.12972839,.18593325,.30294573,.66257519,.13629723,.17724703,.090278566,.4845891,.060910441,.025431724,.038576368,.037725471,.08576303,.44109887
ET7,9,.16525531,.15148312,.17758495,.45311227,.086729199,.047384791,.055578128,.075472176,.13085543,.39002216,.25020853,.30230084,.20790724,.63283324,.13739681,.045633584,.077955291,.12576303,.23436143,.58634144,.1009564,.13135713,.066792637,.41285503,.033446848,.016272893,.012891629,.018852085,.046674673,.3653895
ET7,10,.098742716,.082510687,.11327456,.30700457,.041929819,.016389169,.031505812,.031753521,.063721396,.26224634,.22046031,.26269308,.18616539,.58867532,.1118971,.033476431,.054192808,.10248844,.19665286,.54319537,.090585075,.11593805,.062093895,.39011151,.02575345,.010962199,.0084347893,.016150054,.03803245,.33765268
ET7,11,.037059955,.025962172,.046995282,.14269631,.0082428595,.0041236547,.0061368993,.0061476207,.012371526,.11663795,.12366489,.14257683,.10830753,.39561257,.043484796,.0090340609,.021352613,.03036312,.077591598,.35819697,.074105456,.093161978,.052690122,.3428188,.015943248,.0054892837,.0063902694,.0064127371,.025996886,.29008025
ET7,12,.024175612,.017152868,.030462703,.094044186,.0051158126,,.0054835104,.0032305783,.0079889093,.075498074,.11565778,.13221143,.10221545,.37349501,.039637957,.0084806019,.017657371,.026789268,.071222208,.33860025,.070527002,.088610955,.05020462,.32820439,.014753497,.0054690065,.0044162893,.0048942906,.025901036,.27726859
ET7,13,.0089441212,.0053413906,.012169397,.033051256,.0023678478,.0032603706,.0021273191,.0020825686,.0030080453,.026039056,.098509617,.11273001,.086962007,.31432113,.034880515,.0076205493,.014364052,.023702011,.064531423,.28527325,.043809365,.061201058,.024264947,.19819348,.010393422,.0047071506,,.0032622926,,.16838732
ET7,14,.0048699742,.0011794153,.0081738792,.018734219,.0010879188,.0031434025,,,.0014557433,.014653377,.086243391,.10124922,.074057989,.27382383,.030937845,.006585327,.0097556077,.020463699,.057768077,.25102073,.041545432,.057331581,.023805305,.18882166,.009667973,.0042286604,,,.019319514,.16097668
ET7,15,.0020277889,.00078164524,.0031432966,.0081451479,.00035905108,.0030019255,,.00057250867,.0011976149,.0044202195,.071044207,.085506611,.059300084,.2247491,.025726413,.0049311239,.0089601101,.015935346,.048359841,.20651279,.035774775,.048293401,.021706641,.16513458,.0077752797,.0018416921,.0023005418,.00065941253,.014501868,.14168815
ET7,16,.00025057647,.0001343187,.00035453777,.0011691011,,,,,,.00092804787,.01632593,.018771864,.01433972,.058526199,.0038837758,.00013191553,.00011238641,.0020502682,.0071976958,.053259939,.013914124,.019562043,.0075671817,.073703744,.00097291195,.00044261428,,.00035667908,.0017765698,.059532896
ET7,17,,,,,,,,,,,.0045842621,.0063512004,.0031494275,.017278764,.00084148668,,,.000014098424,.0025158927,.015021521,.0050245458,.0072611645,.0025111693,.027953513,.000061725259,.000011591929,5.1306811e-06,.00024357323,,.022103772
ET7,18,,,,,,,,,,,.00053263706,.00087515765,.00025449408,.00233932,,,,,,.0019546524,.00034163232,.0005351468,,.0019202213,,,,,,.0015183028
ET7,19,,,,,,,,,,,.000065095614,.00014525049,,.00028601373,,,,,,.00023891685,.00023843322,.00034011592,.0001242642,.001340236,,,,,,.0010596875
GA6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GA6,1,.97924525,.97368193,.98433185,.98026323,.97138911,.969926,.97715789,,,,.9411242,.9316867,.94867456,.94022626,.9487825,.94494355,.93083358,.9268927,.92841524,,.91971678,.90668517,.93435895,.91993296,.91863823,.90384144,.89996201,.88136232,.91877168,
GA6,2,.97610587,.96972913,.98193628,.97888207,.95468187,.95508862,.97341722,.98657411,.97906709,.9812035,.93809611,.9293735,.94507444,.93826836,.93662745,.93303323,.92782617,.92360836,.92819655,.98040593,.90946269,.90081781,.91917592,.91112679,.90115947,.88248855,.88633478,.86531842,.91450882,
GA6,3,.96119261,.95049846,.97097039,.96783119,.9099623,.91334158,.95677882,.97986406,.97493488,.96997637,.92875797,.92460293,.9320823,.93067521,.91240805,.90652877,.91828877,.91316491,.92232561,.98006624,.89643079,.8874597,.90651053,.90245408,.86637652,.84179634,.8783567,.85891283,.89948821,.97566807
GA6,4,.93804258,.92481881,.95013326,.95213825,.82926679,.83116019,.93514413,.95519072,.97228336,.96981937,.91146076,.91055232,.91218776,.91686189,.86539936,.85946971,.89759105,.89563411,.91345143,.97707158,.87294281,.87593848,.86957669,.88390243,.81825745,.78189111,.83081013,.84455532,.89232844,.97516513
GA6,5,.90586972,.88361967,.92621332,.92741692,.739591,.72559804,.89424509,.9399218,.96299642,.96149343,.8929562,.89731103,.88947242,.90299696,.80732733,.79695213,.87209135,.88929361,.8995977,.97603458,.84520912,.86046994,.82806206,.861902,.76191664,.71726626,.78740901,.81865013,.87557673,.97495937
GA6,6,.82265443,.78607887,.85609621,.86064547,.5294795,.52388966,.78950703,.86416817,.90772045,.94791931,.84267044,.84993941,.83685523,.85997075,.69513017,.67893189,.8102088,.83968341,.87354302,.9554863,.75325263,.79826742,.70267427,.78476667,.59600711,.53072602,.6399402,.72064769,.83186996,.95678794
GA6,7,.68990093,.64834058,.72790033,.72841698,.39267483,.33909228,.6076687,.70774579,.80286628,.89112592,.77406985,.78994578,.76136893,.80052781,.54843122,.53369272,.71364015,.78232515,.8326264,.9242751,.65041459,.72004545,.57217801,.69449443,.43046999,.37012026,.49723154,.63351834,.71677029,.92044383
GA6,8,.52534068,.49583223,.55232072,.55813938,.27223459,.21204978,.41679731,.50915122,.614169,.77374536,.70010382,.72690868,.67865944,.73023456,.44314322,.41468012,.60028142,.70216811,.78455555,.90144008,.59258884,.67748433,.49720103,.63988823,.35657963,.28456599,.43251938,.55347419,.68463999,.88489884
GA6,9,.3233338,.2960473,.34828234,.34389859,.16463682,.099378578,.23253517,.29241359,.33250436,.57411647,.61007702,.64267695,.58399642,.64207298,.33720955,.29707423,.4757297,.60898,.69921589,.8657248,.51998359,.61685294,.41114217,.56510305,.29485172,.20591536,.36941993,.45795104,.59924161,.83823854
GA6,10,.17225485,.15299203,.18986715,.18487725,.074848704,.036607701,.091599651,.14215201,.14919508,.38024288,.46894354,.50145268,.44293556,.49859431,.21607634,.16624878,.31346551,.43582907,.57364863,.76060957,.39548007,.501656,.27618188,.43778464,.18439351,.11225139,.22733516,.31265897,.48122385,.71456289
GA6,11,.088804878,.076638386,.099928901,.095907137,.033997502,.017539889,.053339332,.061367948,.054623466,.2202328,.35338476,.39566439,.31956014,.37845504,.13958076,.088709675,.20628177,.3128182,.44093966,.63845921,.29502586,.40323731,.17344059,.32886076,.12620032,.06588921,.1524228,.21486519,.36153677,.57023722
GA6,12,.045058735,.046514995,.043727223,.049060039,.014181307,.0084884968,.01837731,.03463525,.024690066,.11916222,.28297141,.31623238,.25636196,.3045814,.098677427,.053407233,.13052069,.2443891,.35606128,.56441796,.24633554,.34016138,.14091377,.27566519,.099989749,.050345272,.11578044,.17392406,.30206135,.49152669
GA6,13,.0080873854,.0033230905,.01244344,.008730283,.0031265896,,,.001786118,.0051237908,.028587513,.18362738,.19361143,.17564008,.1983579,.058003124,.026010852,.059683364,.15138224,.22867948,.41022781,.17351015,.23030631,.10969448,.19513613,.065603353,.030327983,.073877819,.10499838,.19307636,.38434952
GA6,14,.0021264071,.0010966517,,.002401999,,,,,,.0090339938,.11926285,.13188778,.10916279,.13018832,.026088929,.0086449953,.032790486,.093268432,.13352485,.30089945,.12364902,.16546872,.07666073,.13966475,.043735638,.013837801,.030889854,.054174211,.14356014,.30598941
GA6,15,.0016026207,,.0030679042,.0018103376,,,,,,.0068086553,.081477977,.087665953,.076527648,.08872322,.019689906,.0042841719,.017124491,.057255477,.090176292,.22103886,.11343317,.15310828,.068854518,.12818612,.039820705,.01266891,.021626022,.047445796,.12522331,.29214165
GA6,16,,,,,,,,,,,.047771093,.045773912,.049369089,.052102465,.010833144,,.0082084406,.025999498,.051801451,.14320944,.094466403,.13774385,.045840211,.10716258,.03111659,.0082386835,.017623793,.046002809,.086278066,.25421068
GH6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GH6,1,.96105152,.96779335,.95378417,.98305833,.94100565,.89076257,.9688921,.98533988,.99461234,,.86786854,.90666902,.8360526,.92867893,.79372448,.57433212,.80320853,.90438551,.94896996,,.7331869,.82228094,.65413928,.83227134,.62946278,.33097664,.6398803,.78960127,.86285061,
GH6,2,.95237082,.96298319,.9409312,.98076856,.92650342,.8774547,.94881445,.98207128,.9915393,.97866946,.86166823,.90360045,.82728422,.92419332,.78543335,.56241769,.78910607,.8973437,.94564527,.97696513,.72554022,.81983215,.64188081,.82640845,.61994869,.31727016,.62585181,.78119016,.85899597,.94692272
GH6,3,.93749785,.94529939,.92908812,.9707548,.90720421,.84414458,.93679714,.96485716,.98519552,.97770047,.84828305,.89148778,.81285578,.91729265,.76414198,.52891952,.76569539,.88447505,.93851006,.97547823,.70878428,.81242228,.61683267,.8165096,.59601456,.28881249,.60732859,.75316405,.85581988,.93879992
GH6,4,.91154402,.9200511,.90237373,.95432514,.87257481,.78477877,.91692477,.94576842,.97924113,.95801353,.83051008,.87519705,.79386729,.90824378,.73573196,.49129626,.73042613,.87025279,.92844039,.96990746,.68236899,.7923308,.58480662,.79771125,.56162572,.24931683,.56852162,.72678888,.83149618,.93117368
GH6,5,.86579615,.87051404,.86071026,.92097259,.81553608,.71797818,.85251385,.90272981,.96967912,.92185378,.81233805,.85654581,.77608818,.89515847,.71135771,.46846008,.69146973,.84692109,.91476619,.96721727,.6566757,.77233964,.5540542,.7772578,.53044724,.23099953,.52370578,.70364773,.79430217,.92486495
GH6,6,.79538655,.7939443,.79694104,.87552279,.72239077,.60327989,.75032449,.84402049,.93374175,.90030241,.77894485,.82378745,.74217439,.86448032,.67465407,.42638075,.63911194,.80469823,.88172472,.95807445,.62095302,.74060321,.51479483,.74766183,.48831102,.19843043,.47769281,.64677608,.763897,.91048944
GH6,7,.68605733,.68432266,.68792689,.78632557,.59472328,.45782331,.62007993,.70785844,.86266637,.85510206,.72380233,.77777964,.67954147,.82779908,.59700239,.34566727,.53577143,.74021727,.84517938,.93750674,.56701976,.69945669,.44951668,.70046341,.42732748,.16752458,.40911955,.55413443,.71160585,.88623852
GH6,8,.53024459,.53090042,.52953732,.65397477,.41753918,.29948428,.41949067,.51594836,.72703665,.78086954,.68181652,.74496168,.6300382,.79195487,.54752833,.30272606,.47518212,.6706568,.80845392,.92590779,.53336918,.6725564,.40987697,.67378974,.38637325,.14139885,.37161231,.50455612,.67202485,.86966842
GH6,9,.37340254,.37296113,.37387809,.49648365,.26128834,.16410805,.26010922,.34458613,.55712408,.63009077,.64575934,.70425099,.59779686,.76162726,.50448537,.25572667,.43104607,.61574084,.7788077,.91137409,.49770063,.63874066,.37256449,.63956118,.34919733,.12068129,.32728311,.46848673,.628317,.83824116
GH6,10,.18261729,.17854621,.18700545,.28734955,.087216996,.036126126,.086405829,.14066418,.29615143,.42594904,.39778909,.4679879,.34022683,.51299149,.2573266,.14066422,.18550129,.31222662,.45701531,.70162612,.40586725,.51867378,.30578098,.53636044,.26926363,.073423132,.24241769,.38960269,.51344842,.71602845
GH6,11,.11505748,.11962513,.11013351,.18765511,.04892851,.022367405,.047252547,.079954945,.17934187,.29619017,.37838641,.44259542,.32573566,.49623916,.23469234,.11999062,.16087994,.29228458,.43198791,.69236714,.12685394,.19412583,.067167722,.18655545,.064356886,.012349476,.038893737,.075927868,.12453141,.33486411
GH6,12,.065291651,.06839221,.06194916,.11099534,.023660276,.0074506695,.025009727,.03700079,.099386118,.18957794,.35461587,.41307166,.30668268,.47276491,.21056053,.09642981,.13242231,.26573601,.41606343,.66576689,.097657599,.15381792,.047829971,.14336447,.049810492,.010682463,.032839447,.05184764,.09412162,.26158333
GH6,13,.0080381427,.011438474,.004372505,.013508597,.0030550598,.00083296961,.0026024561,.0044243592,.011259958,.025288602,.17745738,.20768213,.15267329,.23980772,.10143549,.036173839,.041799515,.10781789,.19230732,.393446,.073963597,.12020124,.03293974,.11210648,.034034654,,.016220726,.035962038,.070261873,.21159306
GH6,14,.0017176295,.0030656697,,.003186651,.00037943639,,.001713715,,,.0078315297,.10045098,.12342875,.081609316,.14176676,.050075788,.0074439715,.010952551,.046418112,.094232246,.26602772,.063268207,.10033,.030385504,.094141044,.03094974,.0054745274,.014582653,.030352343,.055103917,.18427573
GH6,15,.0012913219,.0022438813,,.0027088497,,,.00082497409,,,.0064951293,.073388919,.09459696,.055998415,.10603448,.033585045,.006244747,.0034860587,.033576585,.065180473,.20061447,.05843354,.092917681,.027837832,.088813499,.026631031,.005280809,.013729529,.025647411,.049090743,.17338529
GH6,16,.00012727042,,.00026425408,.00026687901,,,,,,.00074628438,.033349387,.045291539,.023556797,.050604157,.012310975,.001187843,.001060957,.012373848,.016940899,.10785032,.029234167,.047916818,.012658129,.046711512,.010938441,.0015963375,.0070794099,.004940968,.026659833,.092510365
GH6,17,,,,,,,,,,,.003400509,.0046666679,.0023621048,.0061893137,,.00094762701,,,.0013273547,.012039738,.0051622824,.0063472893,.0041108085,.0095062982,.00061486155,,,,.001936362,.020044109
GH6,18,,,,,,,,,,,.0013989329,.0020057797,.00090115645,.0025461139,,,,,,.0057496908,.0025423025,.0035522892,.0016461133,.0049708942,,.000324889,,.00051387399,.00046754582,.0099255741
GH6,19,,,,,,,,,,,.00017272083,.00038318962,,.00031420504,,,,,,.00070945272,.00037937408,.0008069477,,.0007417876,,,,,,.001640663
GM6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GM6,1,.76017135,.77502459,.74650353,.86028206,.63962734,.66917461,.68892741,.70085979,.80681533,.90539426,.6274507,.6944744,.57257748,.73955995,.46330902,.47762108,.49294201,.55131173,.65833962,.83193189,.30592182,.40786567,.1984586,.42230341,.17207348,.1452321,.20532721,,,.58025569
GM6,2,.75447816,.7698676,.74031699,.85683638,.63122785,.65161252,.68710846,.69796145,.80228269,.90258813,.62559301,.6926288,.57070994,.73822731,.4606826,.47373956,.49261969,.54747677,.65718687,.83107871,.30485076,.40715173,.1970111,.42213047,.16996954,.1419232,.20372298,.2251824,.35707968,.57980782
GM6,3,.73855639,.755418,.72304046,.85049701,.60376775,.63033617,.66313982,.67257977,.79560399,.89767534,.61823225,.68647748,.56235904,.73300338,.45019335,.46266899,.482301,.53787416,.65159065,.82793641,.30009842,.40159768,.19310383,.41664594,.1660592,.13404691,.20226942,.22315389,.35548359,.56939614
GM6,4,.71010828,.72576505,.69570112,.83295965,.56218201,.5865919,.62595117,.6454519,.76866502,.88667405,.603643,.67171991,.54790765,.72262055,.42944533,.43249482,.46703309,.52035731,.64072007,.82206863,.29362169,.39352691,.18830748,.41167873,.15784645,.1290998,.18755284,.22049025,.34646979,.56799453
GM6,5,.67408234,.6892516,.66012365,.80631149,.51486409,.54234183,.5841431,.59471327,.74113178,.86764383,.58185923,.65124708,.52505052,.70511359,.40139976,.4021813,.44282529,.49213815,.62192065,.80895269,.2848022,.38132182,.18305685,.40320322,.14863132,.1232729,.17648129,.2077032,.33760732,.5620181
GM6,6,.61479652,.62104642,.60904533,.75950366,.44055346,.47627661,.51097858,.5173896,.69166464,.83278704,.55891824,.63096845,.49992982,.6859808,.37288308,.37406799,.41254774,.46745941,.60168391,.79280031,.27280933,.36906126,.17134617,.39377603,.13368767,.10398319,.16555539,.19349055,.32658795,.55732524
GM6,7,.52382261,.52743256,.52050078,.6684674,.34965467,.37144318,.41532961,.4071033,.59886044,.77670687,.5149169,.59025556,.45323616,.64578021,.32331696,.32827151,.35756558,.41581231,.55774754,.76228327,.23139738,.32756689,.1300211,.34037876,.10605982,.078242175,.13866621,.15850963,.25723696,.5093143
GM6,8,.41697565,.41455826,.41920009,.55749166,.24777919,.26844716,.30852428,.30349749,.48201841,.67330301,.48421466,.5557645,.42563599,.61705261,.28972372,.28796929,.32713357,.37818044,.52495062,.74381995,.22061197,.31650409,.1195281,.32622567,.099147521,.070518188,.13287736,.15620811,.24183558,.48769543
GM6,9,.28497109,.27772266,.29164106,.40220544,.14380828,.14965911,.18618856,.17840055,.34807593,.5176791,.44992638,.52056241,.3920958,.58466601,.25265113,.24902295,.28798965,.32966259,.49749669,.71959656,.21579283,.31196305,.11441582,.31922263,.096840046,.069346346,.12762313,.15180311,.23708361,.47922459
GM6,10,.15174073,.14544213,.15753667,.21881351,.070977822,.069009058,.083918959,.07686197,.18510811,.31423989,.33867207,.40157297,.28717437,.45108485,.174086,.1797086,.19151755,.23786505,.35805246,.58388406,.18484433,.27582219,.088940784,.2755723,.080499642,.062058922,.10085607,.12345264,.20591946,.41889331
GM6,11,.083724573,.071746677,.094746567,.12782519,.030622652,.03297757,.036536034,.033068497,.10143965,.19511686,.29812446,.35645014,.2503725,.40252396,.14527075,.14823557,.16237794,.19513439,.30839872,.5397414,.14177628,.21806256,.061359745,.21146451,.061629023,.052079346,.069949478,.0853552,.14958438,.34076926
GM6,12,.03618817,.032023381,.040020615,.054544367,.014085285,.015854185,.019635307,.0118777,.03369154,.091746047,.25441134,.30250502,.21503648,.35193688,.11162193,.10979803,.13151653,.16198763,.25491491,.48546192,.12011419,.18378313,.052998118,.17901576,.052372489,.042045604,.059139192,.073715225,.10981907,.30661517
GM6,13,.0043063811,.0034576121,.0050874553,.0066021564,.0015419701,.0028854026,,,.0045609702,.012038566,.077559948,.088092454,.068936862,.11134857,.028089169,.017240152,.038590461,.035869375,.072454333,.17268115,.058961026,.087411255,.028970443,.090108298,.023139013,.017177433,,,.057389256,.16254117
GM6,14,.0021622535,.0024295317,.0019163501,.0036391201,.00038389649,,.00093543192,,.00051138818,.008566903,.051383171,.055906791,.047679629,.074444868,.017617915,.0097504482,.024946071,.026466094,.046024989,.11560927,.056242835,.083353892,.027663924,.085377187,.02273584,.016257251,.029549139,.022613244,.053374276,.1543359
GM6,15,.0013098939,.0019748898,.00069801399,.0023977172,,,,,,.0059694583,.027116358,.031313889,.023679793,.038430557,.01055087,.007523247,.013143736,.01903815,.018909387,.060634211,.040918618,.064222492,.016353011,.061540466,.017201696,.011113041,.020612853,.019071754,.037546176,.11266609
GM6,16,,,,,,,,,,,.004272921,.0040519997,.0044537922,.0069157109,.00040342862,,,.00015351623,.0045711277,.012243341,.018238891,.028765261,.0071425671,.031257667,.0032661168,.0042593777,,.0068171001,.013973461,.063690968
GM6,17,,,,,,,,,,,.0010503341,,.0013086187,.001767648,,,,,,.0027069876,.0046782349,.0077399621,.0014506971,.0084704617,.00031674383,,,.0007682034,,.018761085
GM6,18,,,,,,,,,,,.00075405854,.00073485746,.00076977874,.0012690155,,,,,,.001580574,.0023674164,.003568063,.0011017196,.0044258111,,,,,,.0082851239
GM6,19,,,,,,,,,,,.00050712615,.00063060579,.00040603193,.00085342751,,,,,.0015096379,.00064175884,,,,,,,,,,
GM6,20,,,,,,,,,,,.00023400466,.00044353731,,.0003937631,,,,,.00066670566,.00032159666,.0011529659,,.0010200717,.0021553915,,,,,,.0024045596
